Time,CH1,CH2
0,0.11475,1
0,0.0975372,1
0,0.105716,1
0,0.0835902,1
0,0.0742821,1
0,0.0781884,1
0,0.0934782,1
0,0.100467,1
0,0.114689,1
0,0.106906,1
0,0.101566,1
0,0.105319,1
0,0.111576,1
0,0.124699,1
0,0.124027,1
0,0.103122,1
0,0.0839259,1
0,0.0872524,1
0,0.076632,1
0,0.0820032,1
0,0.103092,1
0,0.0941801,1
0,0.108615,1
0,0.103854,1
0,0.108066,1
0,0.0830409,1
0,0.0830103,1
0,0.10654,1
0,0.0894192,1
0,0.0845058,1
0,0.109897,1
0,0.105655,1
0,0.0793481,1
0,0.0709861,1
0,0.0823084,1
0,0.104312,1
0,0.0851772,1
0,0.0786157,1
0,0.0749229,1
0,0.0865505,1
0,0.106235,1
0,0.0952788,1
0,0.116855,1
0,0.115909,1
0,0.0832545,1
0,0.083285,1
0,0.11298,1
0,0.108188,1
0,0.0842006,1
0,0.076754,1
0,0.0894497,1
0,0.0954314,1
0,0.089938,1
0,0.105167,1
0,0.0840785,1
0,0.0711997,1
0,0.0702536,1
0,0.0755638,1
0,0.093997,1
0,0.10242,1
0,0.0809656,1
0,0.0829493,1
0,0.105258,1
0,0.0915555,1
0,0.0949126,1
0,0.0960723,1
0,0.109439,1
0,0.113254,1
0,0.0843532,1
0,0.0744346,1
0,0.0905179,1
0,0.119388,1
0,0.120945,1
0,0.0971709,1
0,0.0917997,1
0,0.106021,1
0,0.0824,1
0,0.0710166,1
0,0.0798669,1
0,0.10712,1
0,0.121189,1
0,0.12186,1
0,0.112217,1
0,0.111484,1
0,0.0954924,1
0,0.117222,1
0,0.119938,1
0,0.103702,1
0,0.119938,1
0,0.116642,1
0,0.0828883,1
0,0.0711386,1
0,0.0828883,1
0,0.11652,1
0,0.116703,1
0,0.0834681,1
0,0.0710776,1
0,0.0769066,1
0,0.0972015,1
0,0.102115,1
0,0.081576,1
0,0.077456,1
0,0.0760521,1
0,0.0717185,1
0,0.0743126,1
0,0.0908536,1
0,0.109348,1
0,0.110782,1
0,0.117313,1
0,0.126835,1
0,0.126316,1
0,0.120151,1
0,0.125858,1
0,0.116916,1
0,0.0828883,1
0,0.0711386,1
0,0.082522,1
0,0.10886,1
0,0.104404,1
0,0.104221,1
0,0.0892361,1
0,0.102756,1
0,0.105838,1
0,0.0930815,1
0,0.117161,1
0,0.120273,1
0,0.0970183,1
0,0.0943022,1
0,0.101291,1
0,0.0924711,1
0,0.105838,1
0,0.0957671,1
0,0.112125,1
0,0.112156,1
0,0.120457,1
0,0.117222,1
0,0.123478,1
0,0.120884,1
0,0.091464,1
0,0.0796533,1
0,0.0837428,1
0,0.0925626,1
0,0.092349,1
0,0.0984832,1
0,0.105472,1
0,0.134617,1
0,0.157811,1
0,0.155187,1
0,0.127262,1
0,0.12186,1
0,0.136326,1
0,0.169561,1
0,0.189764,1
0,0.177404,1
0,0.169103,1
0,0.182287,1
0,0.18189,1
0,0.18894,1
0,0.195868,1
0,0.217933,1
0,0.212073,1
0,0.261971,1
0,0.921323,1
0,1,0.696097
0,1,0.0543535
0,1,0.0325938
0,1,0.0298776
0,1,0.006592
0,1,0.0177618
0,1,0.0534989
0,1,0.0593585
0,1,0.0917386
0,1,0.112796
0,1,0.123936
0,1,0.116276
0,1,0.130039
0,1,0.156194
0,1,0.154698
0,1,0.175054
0,1,0.161687
0,1,0.16654
0,1,0.22779
0,1,0.89819
0,0.711325,1
0,0.0632038,1
0,0.0322275,1
0,0.0466323,1
0,0.0547197,1
0,0.0462355,1
0,0.0397351,1
0,0.0627461,1
0,0.0672933,1
0,0.0814234,1
0,0.0998871,1
0,0.0987274,1
0,0.105777,1
0,0.118625,1
0,0.135166,1
0,0.165441,1
0,0.197455,1
0,0.203864,1
0,0.227973,1
0,0.872982,1
0,1,0.712088
0,1,0.0540483
0,1,-0.00268563
0,1,-0.00717185
0,1,0.0138249
0,1,0.045259
0,1,0.0462355
0,1,0.069277
0,1,0.0611896
0,1,0.0751976
0,1,0.121555
0,1,0.149449
0,1,0.152684
0,1,0.135441
0,1,0.153508
0,1,0.190558
0,1,0.196295
0,1,0.181616
0,1,0.238197
0,1,0.897641
0,0.681509,1
0,0.0457472,1
0,0.00915555,1
0,0.0256966,1
0,0.0123905,1
0,0.0232551,1
0,0.0685446,1
0,0.0917692,1
0,0.10239,1
0,0.120273,1
0,0.130894,1
0,0.128391,1
0,0.140873,1
0,0.171422,1
0,0.189367,1
0,0.188665,1
0,0.164983,1
0,0.157567,1
0,0.193121,1
0,0.866817,1
0,1,0.672536
0,1,0.0299081
0,1,0.00286874
0,1,0.0343638
0,1,0.0458388
0,1,0.0367443
0,1,0.0670492
0,1,0.0862148
0,1,0.0970489
0,1,0.0879238
0,1,0.0950041
0,1,0.138493
0,1,0.155095
0,1,0.14008
0,1,0.137852
0,1,0.162969
0,1,0.19895
0,1,0.202979
0,1,0.212531
0,1,0.884762
0,0.675893,1
0,0.0112613,1
0,-0.0148625,1
0,0.00341807,1
0,0.0372936,1
0,0.0358592,1
0,0.0417493,1
0,0.0545671,1
0,0.0596332,1
0,0.073336,1
0,0.111728,1
0,0.145878,1
0,0.152348,1
0,0.131321,1
0,0.130772,1
0,0.140507,1
0,0.149602,1
0,0.168157,1
0,0.225929,1
0,0.875332,1
0,1,0.725455
0,1,0.0703757
0,1,0.0346385
0,1,0.012421
0,1,0.0077517
0,1,0.0288705
0,1,0.047853
0,1,0.0618915
0,1,0.0950041
0,1,0.107456
0,1,0.107395
0,1,0.110599
0,1,0.148503
0,1,0.175939
0,1,0.18305
0,1,0.180334
0,1,0.189093
0,1,0.168981
0,1,0.204596
0,1,0.897732
0,0.697409,1
0,0.0286569,1
0,0.0145573,1
0,0.00222785,1
0,0.0128788,1
0,0.056856,1
0,0.0803858,1
0,0.0821558,1
0,0.0735191,1
0,0.108646,1
0,0.135228,1
0,0.138707,1
0,0.120884,1
0,0.127567,1
0,0.15717,1
0,0.176336,1
0,0.189764,1
0,0.175695,1
0,0.222602,1
0,0.904202,1
0,1,0.677725
0,1,0.0440992
0,1,0.0290841
0,1,0.034608
0,1,0.0245674
0,1,0.0464492
0,1,0.0503861
0,1,0.0757469
0,1,0.0768151
0,1,0.0846889
0,1,0.119755
0,1,0.133915
0,1,0.122806
0,1,0.12714
0,1,0.156499
0,1,0.189489
0,1,0.189886
0,1,0.173803
0,1,0.222571
0,1,0.891568
0,0.702353,1
0,0.0358898,1
0,0.00384533,1
0,0.0327158,1
0,0.0368969,1
0,0.0331126,1
0,0.0320444,1
0,0.0583514,1
0,0.0904569,1
0,0.0863369,1
0,0.085696,1
0,0.112156,1
0,0.14011,1
0,0.134861,1
0,0.139622,1
0,0.144444,1
0,0.157628,1
0,0.174718,1
0,0.204871,1
0,0.881436,1
0,1,0.669546
0,1,0.0237129
0,1,0.0290536
0,1,0.0412
0,1,0.0425428
0,1,0.0418714
0,1,0.0597552
0,1,0.0538652
0,1,0.0684225
0,1,0.0792261
0,1,0.114902
0,1,0.142613
0,1,0.154759
0,1,0.165716
0,1,0.153233
0,1,0.147588
0,1,0.162938
0,1,0.184881
0,1,0.22364
0,1,0.862484
0,0.687948,1
0,0.0442518,1
0,0.0128483,1
0,0.0115665,1
0,0.0468154,1
0,0.0615558,1
0,0.060152,1
0,0.0826441,1
0,0.0851466,1
0,0.0745262,1
0,0.0864895,1
0,0.0998566,1
0,0.108249,1
0,0.131443,1
0,0.177129,1
0,0.196173,1
0,0.193213,1
0,0.194769,1
0,0.243995,1
0,0.906156,1
0,1,0.683218
0,1,0.0470595
0,1,0.00360118
0,1,0.0204779
0,1,0.0409558
0,1,0.0366833
0,1,0.0501724
0,1,0.044496
0,1,0.0591754
0,1,0.0938139
0,1,0.105502
0,1,0.131321
0,1,0.136998
0,1,0.155644
0,1,0.14304
0,1,0.149998
0,1,0.177374
0,1,0.186529
0,1,0.22956
0,1,0.871487
0,0.670858,1
0,0.0166021,1
0,0.00961333,1
0,0.0336924,1
0,0.0440992,1
0,0.0649129,1
0,0.0770898,1
0,0.0724204,1
0,0.0629597,1
0,0.0689413,1
0,0.0976287,1
0,0.130833,1
0,0.132481,1
0,0.165441,1
0,0.182806,1
0,0.171422,1
0,0.162786,1
0,0.179113,1
0,0.250008,1
0,0.91699,1
0,1,0.683493
0,1,0.0167852
0,1,-0.00967437
0,1,-0.0220649
0,1,-0.0138554
0,1,-0.0134281
0,1,0.00604266
0,1,-0.00122074
0,1,0.0152898
0,1,0.0204474
0,1,0.0273751
0,1,0.0465102
0,1,0.035371
0,1,0.0439467
0,1,0.0669576
0,1,0.0813318
0,1,0.086642
0,1,0.102847
0,1,0.108768
0,1,0.122288
0,1,0.123966
0,1,0.114353
0,1,0.133488
0,1,0.138829
0,1,0.148076
0,1,0.161382
0,1,0.173711
0,1,0.175359
0,1,0.164769
0,1,0.150273
0,1,0.156926
0,1,0.177831
0,1,0.179418
0,1,0.187872
0,1,0.213935
0,1,0.205725
0,1,0.22187
0,1,0.228492
0,1,0.239845
0,1,0.887631
0,0.672384,1
0,-0.0119938,1
0,-0.0464797,1
0,-0.0382092,1
0,-0.00762963,1
0,0.0158696,1
0,0.0201727,1
0,0.0120853,1
0,0.0133671,1
0,0.0119327,1
0,0.0450148,1
0,0.0533769,1
0,0.0402234,1
0,0.0695212,1
0,0.0767846,1
0,0.0512406,1
0,0.0559099,1
0,0.0809046,1
0,0.0819117,1
0,0.101413,1
0,0.0910977,1
0,0.0958281,1
0,0.0937529,1
0,0.102817,1
0,0.128483,1
0,0.151372,1
0,0.155095,1
0,0.161992,1
0,0.18598,1
0,0.198584,1
0,0.203009,1
0,0.205634,1
0,0.188147,1
0,0.174627,1
0,0.186804,1
0,0.213111,1
0,0.201941,1
0,0.206824,1
0,0.234687,1
0,0.907895,1
0,1,0.707205
0,1,0.0523698
0,1,0.00738548
0,1,-0.00860622
0,1,0.00598163
0,1,0.039552
0,1,0.0361339
0,1,0.0532853
0,1,0.0683004
0,1,0.0809351
0,1,0.125034
0,1,0.15186
0,1,0.156285
0,1,0.139286
0,1,0.149754
0,1,0.193487
0,1,0.215491
0,1,0.225593
0,1,0.263741
0,1,0.925718
0,0.677114,1
0,0.0103763,1
0,-0.00830103,1
0,-0.0286569,1
0,-0.0251473,1
0,0.0110477,1
0,0.0144658,1
0,-0.00759911,1
0,0.00534074,1
0,0.0410169,1
0,0.0489822,1
0,0.0285043,1
0,0.0188299,1
0,0.0266732,1
0,0.0516373,1
0,0.0812708,1
0,0.0847194,1
0,0.0998566,1
0,0.098056,1
0,0.0769066,1
0,0.0781274,1
0,0.0986053,1
0,0.112491,1
0,0.113071,1
0,0.142979,1
0,0.154576,1
0,0.141423,1
0,0.164861,1
0,0.178198,1
0,0.178564,1
0,0.17246,1
0,0.193213,1
0,0.190741,1
0,0.218085,1
0,0.228584,1
0,0.231361,1
0,0.24546,1
0,0.253334,1
0,0.286386,1
0,0.936338,1
0,1,0.677847
0,1,-0.00912503
0,1,-0.0348827
0,1,-0.00793481
0,1,-0.00653096
0,1,-0.0284127
0,1,-0.0203864
0,1,0.00793481
0,1,-0.00595111
0,1,0.001648
0,1,0.0307627
0,1,0.0193487
0,1,0.0301523
0,1,0.0540178
0,1,0.050325
0,1,0.0627155
0,1,0.052797
0,1,0.0571917
0,1,0.0647298
0,1,0.0978423
0,1,0.106265
0,1,0.0858181
0,1,0.0785241
0,1,0.105319
0,1,0.105258
0,1,0.0992462
0,1,0.114048
0,1,0.114109
0,1,0.113529
0,1,0.104282
0,1,0.105045
0,1,0.10538
0,1,0.102969
0,1,0.117374
0,1,0.117527
0,1,0.112918
0,1,0.0841395
0,1,0.0753807
0,1,0.0806604
0,1,0.0944853
0,1,0.0787378
0,1,0.0707114
0,1,0.0770898
0,1,0.097354
0,1,0.104373
0,1,0.0996124
0,1,0.107578
0,1,0.082461
0,1,0.0705893
0,1,0.0707419
0,1,0.0723594
0,1,0.0780053
0,1,0.101505
0,1,0.123112
0,1,0.116581
0,1,0.0835597
0,1,0.0834376
0,1,0.104953
0,1,0.0946684
0,1,0.105655
0,0.654103,0.0924711
0,0.00720237,0.102786
0,9.15555e-05,0.111087
0,0.00976592,0.115146
0,0.0121769,0.107639
0,0.00323496,0.093112
0,-0.0106204,0.11298
0,0.00277718,0.109226
0,0.00759911,0.10007
0,0.0147404,0.0997955
0,0.0169683,0.0904263
0,0.010773,0.111637
0,0.0182501,0.116855
0,0.0390942,0.0898465
0,0.0487381,0.095645
0,0.0632344,0.120762
0,0.0777001,0.120457
0,0.0849025,0.127659
0,0.0710471,0.13947
0,0.0833766,0.13773
0,0.0661641,0.127201
0,0.065096,0.142674
0,0.0803858,0.150578
0,0.0777612,0.14771
0,0.0939055,0.121372
0,0.0934172,0.117527
0,0.0864895,0.127659
0,0.114505,0.131321
0,0.126621,0.148473
0,0.115909,0.181066
0,0.0920438,0.183264
0,0.109134,0.20658
0,0.113895,0.224799
0,0.0950041,0.233131
0,0.112278,0.239418
0,0.107089,0.242592
0,0.0905179,0.242409
0,0.0802332,0.242683
0,0.0723899,0.253578
0,0.0700705,0.900998
0,0.0705588,1
0,0.0823084,1
0,0.104526,1
0,0.0898465,1
0,0.0945769,1
0,0.0977813,1
0,0.107974,1
0,0.0946989,1
0,0.112217,1
0,0.106815,1
0,0.0916471,1
0,0.105045,1
0,0.0919523,1
0,0.0979034,1
0,0.0925321,1
0,0.117069,1
0,0.119297,1
0,0.101352,1
0,0.107547,1
0,0.0953093,1
0,0.117649,1
0,0.128819,1
0,0.117649,1
0,0.0957671,1
0,0.116794,1
0,0.116153,1
0,0.091525,1
0,0.0953093,1
0,0.0796533,1
0,0.072512,1
0,0.0713218,1
0,0.0829188,1
0,0.116733,1
0,0.121677,1
0,0.106967,1
0,0.106784,1
0,0.0936918,1
0,0.104709,1
0,0.0823084,1
0,0.0705588,1
0,0.0705588,1
0,0.0828272,1
0,0.115299,1
0,0.113773,1
0,0.0946074,1
0,0.117618,1
0,0.129398,1
0,0.129673,1
0,0.123264,1
0,0.104404,1
0,0.101596,1
0,0.121372,1
0,0.121433,1
0,0.107303,1
0,0.121799,1
0,0.129032,1
0,0.117191,1
0,0.0857265,1
0,0.0880154,1
0,0.113468,1
0,0.116581,1
0,0.0995209,1
0,0.118564,1
0,0.119144,1
0,0.0904263,1
0,0.0817896,1
0,0.105411,1
0,0.125156,1
0,0.129398,1
0,0.121982,1
0,0.107334,1
0,0.111454,1
0,0.0999481,1
0,0.109531,1
0,0.0906705,1
0,0.0735496,1
0,0.0707114,1
0,0.0828578,1
0,0.115726,1
0,0.114414,1
0,0.0840785,1
0,0.0869778,1
0,0.111606,1
0,0.108036,1
0,0.106906,1
0,0.0991546,1
0,0.119358,1
0,0.122868,1
0,0.111545,1
0,0.123325,1
0,0.129368,1
0,0.123386,1
0,0.104007,1
0,0.0992767,1
0,0.118381,1
0,0.111881,1
0,0.0928678,1
0,0.109195,1
0,0.110446,1
0,0.11478,1
0,0.0973235,1
0,0.0902127,1
0,0.102878,1
0,0.123142,1
0,0.128422,1
0,0.115726,1
0,0.0842006,1
0,0.0796838,1
0,0.100986,1
0,0.106693,1
0,0.0967437,1
0,0.089114,1
0,0.105045,1
0,0.0952177,1
0,0.117527,1
0,0.126682,1
0,0.121067,1
0,0.113926,1
0,0.0890225,1
0,0.0864589,1
0,0.104984,1
0,0.0869472,1
0,0.087466,1
0,0.0883816,1
0,0.0821558,1
0,0.093173,1
0,0.105869,1
0,0.107425,1
0,0.118442,1
0,0.127445,1
0,0.122776,1
0,0.109653,1
0,0.110263,1
0,0.0836512,1
0,0.076754,1
0,0.0971099,1
0,0.111209,1
0,0.0986053,1
0,0.118778,1
0,0.12888,1
0,0.117069,1
0,0.0828883,1
0,0.0711386,1
0,0.0823695,1
0,0.105869,1
0,0.0977813,1
0,0.107059,1
0,0.0876797,1
0,0.0887783,1
0,0.110263,1
0,0.105564,1
0,0.116367,1
0,0.104221,1
0,0.0790735,1
0,0.083285,1
0,0.116825,1
0,0.123234,1
0,0.102115,1
0,0.089877,1
0,0.110446,1
0,0.106418,1
0,0.106113,1
0,0.099765,1
0,0.0954924,1
0,0.11243,1
0,0.0989715,1
0,0.0892666,1
0,0.111606,1
0,0.108249,1
0,0.100558,1
0,0.0921049,1
0,0.106815,1
0,0.0906705,1
0,0.0902432,1
0,0.0933561,1
0,0.123173,1
0,0.125919,1
0,0.104434,1
0,0.119205,1
0,0.128086,1
0,0.10239,1
0,0.106571,1
0,0.144108,1
0,0.149632,1
0,0.131077,1
0,0.14304,1
0,0.143559,1
0,0.171331,1
0,0.182958,1
0,0.194006,1
0,0.192389,1
0,0.185461,1
0,0.18302,1
0,0.20484,1
0,0.200842,1
0,0.226814,1
0,0.240638,1
0,0.23191,1
0,0.236915,1
0,0.897214,1
0,1,0.671224
0,1,0.0365612
0,1,-0.004944
0,1,-0.00854518
0,1,0.00796533
0,1,0.051973
0,1,0.0765709
0,1,0.0786767
0,1,0.0591754
0,1,0.0640278
0,1,0.0831935
0,1,0.105441
0,1,0.139714
0,1,0.143071
0,1,0.173803
0,1,0.177953
0,1,0.158696
0,1,0.158086
0,1,0.196905
0,1,0.862148
0,0.675954,1
0,0.0201117,1
0,0.00579852,1
0,0.0253914,1
0,0.0401624,1
0,0.0229804,1
0,0.0344554,1
0,0.0686972,1
0,0.0607318,1
0,0.0652181,1
0,0.0932951,1
0,0.127659,1
0,0.128758,1
0,0.160222,1
0,0.180853,1
0,0.181066,1
0,0.18952,1
0,0.171758,1
0,0.200964,1
0,0.854366,1
0,1,0.713218
0,1,0.0309458
0,1,0.0163884
0,1,0.0422071
0,1,0.0412
0,1,0.0248726
0,1,0.0340281
0,1,0.0509659
0,1,0.0830714
0,1,0.0827052
0,1,0.102451
0,1,0.117069
0,1,0.136784
0,1,0.147557
0,1,0.162145
0,1,0.162755
0,1,0.183721
0,1,0.168798
0,1,0.204443
0,1,0.894223
0,0.694815,1
0,0.0300302,1
0,0.0306711,1
0,0.045259,1
0,0.0524918,1
0,0.0581988,1
0,0.054445,1
0,0.0753197,1
0,0.0806604,1
0,0.100589,1
0,0.0977813,1
0,0.115116,1
0,0.126072,1
0,0.158391,1
0,0.165777,1
0,0.172552,1
0,0.159032,1
0,0.160375,1
0,0.205359,1
0,0.872158,1
0,1,0.721397
0,1,0.0512711
0,1,0.0061037
0,1,0.00839259
0,1,0.0426344
0,1,0.0571917
0,1,0.0662862
0,1,0.0605487
0,1,0.0875271
0,1,0.106326
0,1,0.0980255
0,1,0.116276
0,1,0.119083
0,1,0.120853
0,1,0.13065
0,1,0.148442
0,1,0.177496
0,1,0.188147
0,1,0.219764
0,1,0.883877
0,0.714011,1
0,0.0671102,1
0,0.0355846,1
0,0.043672,1
0,0.042787,1
0,0.049379,1
0,0.0713828,1
0,0.075808,1
0,0.0792871,1
0,0.104953,1
0,0.120853,1
0,0.106876,1
0,0.122471,1
0,0.153386,1
0,0.1583,1
0,0.18894,1
0,0.196204,1
0,0.181249,1
0,0.230689,1
0,0.8876,1
0,1,0.713828
0,1,0.036317
0,1,0.0176092
0,1,0.00311289
0,1,0.01236
0,1,0.044496
0,1,0.0458693
0,1,0.0796533
0,1,0.106265
0,1,0.109775
0,1,0.0905484
0,1,0.100986
0,1,0.137211
0,1,0.153905
0,1,0.151036
0,1,0.157964
0,1,0.196326
0,1,0.215247
0,1,0.250679
0,1,0.901547
0,0.667257,1
0,0.0136418,1
0,-0.000518815,1
0,0.026429,1
0,0.0360118,1
0,0.0507218,1
0,0.0419019,1
0,0.0605487,1
0,0.0943022,1
0,0.106265,1
0,0.125492,1
0,0.139592,1
0,0.150304,1
0,0.146611,1
0,0.178533,1
0,0.194586,1
0,0.194159,1
0,0.210456,1
0,0.250282,1
0,0.898282,1
0,1,0.673727
0,1,0.0420545
0,1,0.0262154
0,1,0.00796533
0,1,0.0195318
0,1,0.0556963
0,1,0.0713218
0,1,0.0859401
0,1,0.0827052
0,1,0.0721152
0,1,0.0811792
0,1,0.09476
0,1,0.106693
0,1,0.123997
0,1,0.154973
0,1,0.182592
0,1,0.182134
0,1,0.193579
0,1,0.204138
0,1,0.864132
0,0.675436,1
0,0.0359813,1
0,-0.00491348,1
0,0.00671407,1
0,0.0450758,1
0,0.0516068,1
0,0.0407422,1
0,0.0682394,1
0,0.0900601,1
0,0.0759606,1
0,0.0902432,1
0,0.13358,1
0,0.142827,1
0,0.139561,1
0,0.167119,1
0,0.193823,1
0,0.206519,1
0,0.200812,1
0,0.205206,1
0,0.856288,1
0,1,0.691
0,1,0.0318003
0,1,0.0194708
0,1,0.0107425
0,1,0.021363
0,1,0.0301218
0,1,0.0676901
0,1,0.0792261
0,1,0.0611591
0,1,0.0638447
0,1,0.0847499
0,1,0.112888
0,1,0.124699
0,1,0.162145
0,1,0.176153
0,1,0.166143
0,1,0.194037
0,1,0.196814
0,1,0.207373
0,1,0.870266
0,0.69509,1
0,0.0416883,1
0,0.0244758,1
0,0.0142827,1
0,0.0335704,1
0,0.0324107,1
0,0.0390942,1
0,0.0817896,1
0,0.10773,1
0,0.12183,1
0,0.12775,1
0,0.118137,1
0,0.123234,1
0,0.152867,1
0,0.143101,1
0,0.153386,1
0,0.183813,1
0,0.181066,1
0,0.238716,1
0,0.908475,1
0,1,0.689779
0,1,0.0192572
0,1,-0.0150151
0,1,-0.00778222
0,1,0.0141301
0,1,0.0538957
0,1,0.0597552
0,1,0.0477615
0,1,0.0585955
0,1,0.0734581
0,1,0.108676
0,1,0.138279
0,1,0.134404
0,1,0.134861
0,1,0.168493
0,1,0.187567
0,1,0.190222
0,1,0.196814
0,1,0.204016
0,1,0.858333
0,0.677053,1
0,0.0122074,1
0,-0.00231941,1
0,0.0255135,1
0,0.0121769,1
0,0.0146489,1
0,0.0437941,1
0,0.0733055,1
0,0.0740684,1
0,0.0998566,1
0,0.0945463,1
0,0.097354,1
0,0.116184,1
0,0.143468,1
0,0.172613,1
0,0.172216,1
0,0.20423,1
0,0.212561,1
0,0.217292,1
0,0.879818,1
0,1,0.674917
0,1,0.0243538
0,1,-0.0212714
0,1,-0.013245
0,1,-0.0169378
0,1,-0.0147099
0,1,-0.00854518
0,1,-0.00137333
0,1,0.0319224
0,1,0.0498367
0,1,0.0570696
0,1,0.0520341
0,1,0.0254219
0,1,0.0285653
0,1,0.0616779
0,1,0.086642
0,1,0.0859706
0,1,0.0646382
0,1,0.0638752
0,1,0.067568
0,1,0.0973235
0,1,0.108127
0,1,0.0891751
0,1,0.0806604
0,1,0.0988495
0,1,0.0905484
0,1,0.114261
0,1,0.126896
0,1,0.123569
0,1,0.110569
0,1,0.109958
0,1,0.120884
0,1,0.118564
0,1,0.117313
0,1,0.100284
0,1,0.10596
0,1,0.0900601
0,1,0.0950957
0,1,0.117862
0,1,0.105197
0,1,0.116184
0,1,0.122929
0,1,0.121372
0,1,0.134709
0,1,0.120853
0,1,0.126743
0,1,0.144383
0,1,0.136113
0,1,0.140599
0,1,0.157353
0,1,0.167699
0,1,0.203436
0,1,0.210059
0,1,0.187658
0,1,0.201147
0,1,0.224738
0,1,0.214209
0,1,0.203864
0,1,0.261025
0,1,0.926939
0,0.667867,1
0,0.00744652,1
0,-0.00564592,1
0,0.0324717,1
0,0.0528275,1
0,0.0645161,1
0,0.0652486,1
0,0.0452284,1
0,0.0496536,1
0,0.0679647,1
0,0.0800806,1
0,0.100528,1
0,0.139256,1
0,0.162908,1
0,0.147496,1
0,0.147832,1
0,0.169836,1
0,0.210883,1
0,0.256722,1
0,0.913877,1
0,1,0.672658
0,1,0.00540178
0,1,-0.00946074
0,1,-0.00207526
0,1,-0.0142521
0,1,0.00997955
0,1,0.0206305
0,1,0.0216071
0,1,0.00927763
0,1,0.027131
0,1,0.016419
0,1,0.0273446
0,1,0.0629597
0,1,0.0818201
0,1,0.0901822
0,1,0.0900601
0,1,0.0756249
0,1,0.0809656
0,1,0.110355
0,1,0.120396
0,1,0.111057
0,1,0.107334
0,1,0.110172
0,1,0.116214
0,1,0.129978
0,1,0.148625
0,1,0.142521
0,1,0.164098
0,1,0.167791
0,1,0.192633
0,1,0.206702
0,1,0.209357
0,1,0.209906
0,1,0.188086
0,1,0.188391
0,1,0.202551
0,1,0.227241
0,1,0.22306
0,1,0.265206
0,1,0.909757
0,0.651326,1
0,0.0196844,1
0,-0.00180059,1
0,0.00061037,1
0,-0.00402844,1
0,0.0134892,1
0,0.0231941,1
0,0.0204779,1
0,0.0191046,1
0,0.0168767,1
0,0.0138249,1
0,0.0426038,1
0,0.0592975,1
0,0.0490432,1
0,0.0544755,1
0,0.0821558,1
0,0.084048,1
0,0.0589312,1
0,0.0643635,1
0,0.0856349,1
0,0.100101,1
0,0.0902432,1
0,0.0803247,1
0,0.0679342,1
0,0.074984,1
0,0.099002,1
0,0.0990631,1
0,0.118015,1
0,0.126438,1
0,0.116489,1
0,0.0894192,1
0,0.0904569,1
0,0.0853298,1
0,0.0855739,1
0,0.0965606,1
0,0.113163,1
0,0.124485,1
0,0.124363,1
0,0.104343,1
0,0.115146,1
0,0.111209,1
0,0.0986969,1
0,0.105411,1
0,0.134892,1
0,0.161962,1
0,0.163182,1
0,0.149846,1
0,0.169866,1
0,0.16364,1
0,0.149754,1
0,0.153874,1
0,0.166601,1
0,0.18131,1
0,0.214301,1
0,0.223853,1
0,0.198157,1
0,0.195166,1
0,0.210242,1
0,0.247078,1
0,0.905454,1
0,1,0.681539
0,1,0.0285958
0,1,-0.00354015
0,1,-0.00531022
0,1,-0.0194708
0,1,0.00802637
0,1,0.0238655
0,1,0.0159307
0,1,-0.00744652
0,1,-0.00491348
0,1,0.0130619
0,1,0.0195624
0,1,0.0430616
0,1,0.0534379
0,1,0.0767846
0,1,0.0794702
0,1,0.0647603
0,1,0.0905179
0,1,0.103977
0,1,0.0976287
0,1,0.0802942
0,1,0.0753197
0,1,0.0945158
0,1,0.0809656
0,1,0.0923795
0,1,0.112278
0,1,0.117893
0,1,0.105411
0,1,0.105319
0,1,0.121647
0,1,0.120457
0,1,0.101382
0,1,0.0933866
0,1,0.0777306
0,1,0.0738243
0,1,0.0838649
0,1,0.116855
0,1,0.125492
0,1,0.108005
0,1,0.0796228
0,1,0.0709555
0,1,0.0819422
0,1,0.103488
0,1,0.089114
0,1,0.0984832
0,1,0.113498
0,1,0.122105
0,1,0.108158
0,1,0.0918607
0,1,0.104831
0,1,0.0875881
0,1,0.0958892
0,1,0.10889
0,1,0.0837733
0,1,0.0852992
0,1,0.117161
0,1,0.116611
0,1,0.0845058
0,1,0.0786157
0,1,0.0870388
0,1,0.0881985
0,1,0.0879238
0,1,0.115177
0,1,0.113407
0,1,0.0957366
0,1,0.105441
0,1,0.0823389
0,1,0.0710471
0,1,0.0810266
0,1,0.110874
0,1,0.11359
0,1,0.092288
0,1,0.109684
0,1,0.12595
0,1,0.117527
0,1,0.0957976
0,1,0.117557
0,1,0.128513
0,1,0.116977
0,1,0.0828883
0,1,0.0707724
0,1,0.0742821
0,1,0.0854823
0,1,0.0862148
0,1,0.087405
0,1,0.117191
0,1,0.121708
0,1,0.108005
0,1,0.122135
0,1,0.117893
0,1,0.0847804
0,1,0.0783105
0,1,0.0933256
0,1,0.095706
0,1,0.0932951
0,1,0.111179
0,1,0.0982391
0,1,0.103061
0,1,0.102908
0,1,0.121494
0,1,0.107273
0,1,0.102573
0,1,0.109104
0,1,0.127171
0,1,0.117618
0,1,0.127689
0,1,0.168004
0,1,0.186804
0,1,0.185247
0,1,0.175237
0,1,0.199561
0,1,0.210425
0,1,0.200262
0,1,0.201483
0,1,0.221534
0,1,0.214209
0,1,0.198706
0,1,0.215125
0,1,0.250679
0,1,0.897427
0,0.650929,1
0,0.00628681,1
0,0.00259407,1
